城市|职位名称|公司名称|薪资|地点|经验|学历|公司性质
长春|测试工艺工程师|富赛汽车电子有限公司|9000-13000元·14薪|长春·绿园·西新|3-5年|本科|国企
长春|网络空间安全|长春信息技术职业学院|5000-10000元|长春·朝阳·硅谷|3-5年|本科|民营
长春|jave软件开发工程师|吉林省云叠软件开发有限公司|6000-12000元|长春·南关·鸿城|3-5年|本科|民营
长春|labview测试工程师|富赛汽车电子有限公司|1.1-1.4万·14薪|长春·绿园·西新|1-3年|本科|国企
长春|招聘助理岗运维环保测试技术工程师|北京新桐环保工程有限公司|4000-8000元|长春·绿园·林园|经验不限|本科|民营
长春|运维工程师 / DevOps 工程师|深圳捌年文创科技有限公司|6000-10000元|长春·朝阳|3-5年|本科|民营
长春|labview测试开发工程师|富赛汽车电子有限公司|1.2-1.8万·14薪|长春·绿园·西新|经验不限|本科|国企
长春|软件工程师|长春远方实业集团有限公司|8000-12000元|长春·朝阳·硅谷|经验不限|本科|民营
长春|算法工程师|长春长光辰英生物科学仪器有限公司|1.3-2万|长春·二道·东方广场|3-5年|硕士|民营
长春|后端开发工程师|某知名企业|9000-12000元|长春·绿园·富民|3-5年|本科|民营
长春|后端工程师（要懂一些前端）|吉林省中遥科技有限公司|7000-11000元|长春·绿园·春城|经验不限|大专|民营
长春|java全栈工程师|深圳捌年文创科技有限公司|6000-10000元|长春·朝阳|3-5年|本科|民营
长春|上位机软件工程师|长春锐仕方达人力资源顾问有限公司|1.1-2万·14薪|长春·二道·东方广场|3-5年|硕士|民营
长春|后端工程师|格远数智赋能(吉林)科技有限公司|8000-10000元|长春·南关·新立城|3-5年|本科|民营
长春|ComfyUI工作流工程师|深圳捌年文创科技有限公司|6000-9000元|长春·朝阳|3-5年|本科|民营
长春|高级测试工艺工程师|富赛汽车电子有限公司|1.2-1.8万·14薪|长春·绿园·西新|3-5年|本科|国企
长春|数字图像处理工程师|长春市吉海测控技术有限责任公司|1-2万|长春·高新区·双德|5-10年|本科|民营
长春|初级算法工程师|中林信达(北京)科技信息有限责任公司|8000-13000元·13薪|长春·南关·永兴|1-3年|硕士|民营
长春|数据治理工程师|讯联科技(吉林省)有限公司|6000-8000元|长春·绿园·春城|5-10年|本科|民营
长春|AI大模型部署工程师|石方教育信息技术(杭州)有限公司|8000-12000元|长春·南关·临河|1-3年|本科|民营
长春|算法工程师|泰坦斯|8000-15000元·13薪|长春·朝阳|3-5年|本科|民营
长春|机器人编程老师|长春市同人科技股份有限公司|2500-5000元|长春·朝阳·前进|1-3年|本科|民营
长春|软件工程师后端（需要出差，钢厂智能改造，会算法优先）|上海联达节能科技股份有限公司|8000-16000元|长春·朝阳·硅谷|3-5年|本科|民营
长春|软件架构师|长春启璞科技信息咨询有限公司|1.2-2万·13薪|长春·朝阳·硅谷|5-10年|本科|民营
长春|高级伺服控制工程师|吉林珩辉光电科技有限公司|2-4万·14薪|长春·二道·东方广场|3-5年|本科|民营
长春|系统运维工程师|长春市闻荫科技有限公司|4000-6000元|长春·朝阳·南湖|1-3年|大专|民营
长春|软件测试工程师|泽霖时代(吉林)人工智能科技有限公司|1-1.5万|长春·南关·净月|3-5年|本科|民营
长春|数据挖掘（长春）|浪潮集团|1-1.5万|长春·朝阳·硅谷|1-3年|大专|国企
长春|网络运维工程师|吉林省鸣建科技有限责任公司|5000-7000元|长春·南关·明珠|经验不限|学历不限|民营
长春|研发工程师|机械工业第九设计研究院股份有限公司|1-1.5万|长春·绿园·城西|3-5年|本科|民营
长春|网络安全交付工程师|吉林省恒泰嘉信科技有限公司|5000-7000元|长春·朝阳·湖西|1-3年|本科|民营
长春|伺服控制工程师|吉林珩辉光电科技有限公司|1.2-2万·14薪|长春·二道·东方广场|经验不限|本科|民营
长春|软件开发工程师|珩辉光电测量技术(吉林)有限公司|8000-12000元·13薪|长春·南关·新立城|3-5年|本科|民营
长春|软件工程师|长春亿嘉光电科技有限公司|8000-15000元|长春·二道·东方广场|1-3年|本科|民营
长春|数字多媒体互动技术研发工程师|吉林动画学院|1-2万|长春·朝阳|1-3年|硕士|民营
长春|嵌入式软件工程师|亿美汽车光电科技(长春)有限公司|1-1.5万|长春·朝阳·硅谷|5-10年|本科|合资
长春|中高级java软件工程师|长春远舟贸易有限公司|1-1.5万|长春·二道·东盛|3-5年|本科|民营
长春|大数据分析师|软通动力信息技术(集团)股份有限公司|7000-9000元|长春·南关·明珠|1-3年|大专|民营
长春|应用运维工程师（倒班）|京北方|9000-12000元|长春·南关·净月|3-5年|本科|民营
长春|C++开发工程师（高级/资深）|长春博立电子科技有限公司|2-2.5万|长春|3-5年|本科|民营
长春|大数据分析师|吉林省极速职业技能培训学校有限公司|9000-13000元|长春·南关·新立城|1-3年|本科|民营
长春|mes实施顾问|吉林省永拓科技有限公司|8000-12000元|长春·宽城·凯旋|1-3年|本科|民营
长春|c++软件研发工程师|长春森酉科技有限公司|8000-16000元|长春·朝阳·富锋|3-5年|本科|民营
长春|数字多媒体互动技术研发工程师|吉林动画学院|1-2万|长春·朝阳|1-3年|硕士|民营
长春|mes实施工程师|吉林省永拓科技有限公司|8000-12000元|长春·宽城·凯旋|3-5年|本科|民营
长春|嵌入式图像处理工程师（图像增强、识别及跟踪）|泰华电子|8000-16000元|长春·南关·新立城|3-5年|本科|民营
长春|机器人工程师岗|吉林动画学院|1-2万|长春·高新区|1-3年|硕士|民营
哈尔滨|python工程师|哈尔滨西部信科信息技术有限公司|8000-12000元|哈尔滨·南岗·和兴路|经验不限|本科|民营
哈尔滨|软件工程师（python）|哈尔滨宇高电子技术有限公司|5000-8000元|哈尔滨·香坊·王兆|经验不限|本科|民营
哈尔滨|算法工程师|哈尔滨凯纳科技股份有限公司|6000-12000元|哈尔滨·松北·松北街道|经验不限|本科|民营
哈尔滨|Python开发工程师|哈尔滨西部信科信息技术有限公司|6000-11000元|哈尔滨·道里·斯大林|经验不限|大专|民营
哈尔滨|C#软件开发工程师|哈尔滨优图建筑设计有限公司|4000-7000元|哈尔滨·道里·爱建|经验不限|本科|合资
哈尔滨|数据&AI开发工程师|黑龙江省鹏博聚创科技发展有限责任公司|1.5-2万|哈尔滨·南岗·奋斗路|1-3年|大专|民营
哈尔滨|数据开发工程师|上海歆宇金科信息技术有限公司|5000-6000元|哈尔滨·南岗·哈西|3-5年|本科|民营
哈尔滨|云计算工程师|哈尔滨西部信科信息技术有限公司|6000-11000元|哈尔滨·松北·松安|经验不限|大专|民营
哈尔滨|机器视觉工程师|哈尔滨长川超声仪器科技有限公司|1-1.5万|哈尔滨·香坊·哈平路|3-5年|本科|民营
哈尔滨|软件工程师（上位机方向）|哈尔滨芯明天科技有限公司|6000-12000元|哈尔滨·南岗·保健路|3-5年|本科|民营
哈尔滨|云计算技术支持|哈尔滨西部信科信息技术有限公司|6000-10000元|哈尔滨·道里·斯大林|经验不限|本科|民营
哈尔滨|小米汽车-区域BA|小米通讯|1-2万|哈尔滨·南岗·哈西|3-5年|本科|民营
哈尔滨|高级后端工程师|青达低碳绿氢产业技术研究院(青岛)有限公司|8000-10000元|哈尔滨·道里·工农|3-5年|本科|民营
哈尔滨|C++开发工程师|哈尔滨工业大学|1-1.5万|哈尔滨·南岗·花园街道|1-3年|本科|民营
哈尔滨|产品测试工程师（C++软件测试）|哈尔滨灵动智能装备有限公司|6000-12000元|哈尔滨·香坊·王兆|1-3年|本科|民营
哈尔滨|软件开发工程师|哈尔滨鸿德亦泰数码科技有限责任公司|6000-10000元|哈尔滨·南岗·芦家|3-5年|本科|民营
哈尔滨|电气测试工程师|哈尔滨彬鹏科技发展有限公司|9000-14000元|哈尔滨·南岗·七政|3-5年|大专|民营
哈尔滨|数据开发工程师|哈尔滨迪科信息咨询有限公司|5000-8000元|哈尔滨·道外·太古|经验不限|学历不限|民营
哈尔滨|初级测试工程师|哈尔滨中真科技有限公司|9000-13000元|哈尔滨·道外·黎华|1-3年|大专|民营
哈尔滨|自动化软件（算法）|哈尔滨彬鹏科技发展有限公司|8000-13000元|哈尔滨·南岗·七政|3-5年|本科|民营
哈尔滨|大数据开发工程师|哈尔滨西部信科信息技术有限公司|8000-12000元|哈尔滨·道里·斯大林|1-3年|本科|民营
哈尔滨|数据开发-外包-哈尔滨|北京银丰新融科技开发有限公司|9000-13000元|哈尔滨·道里·工农|1-3年|本科|民营
哈尔滨|运维工程师（哈尔滨）|北京联合永道软件股份有限公司|6000-10000元|哈尔滨·平房·平新|3-5年|大专|民营
哈尔滨|初级数据分析师/应届生|哈尔滨西部信科信息技术有限公司|7000-10000元|哈尔滨·松北·松北街道|经验不限|本科|民营
哈尔滨|数据开发工程师（初中高级）|哈尔滨中真科技有限公司|1-1.4万|哈尔滨·道外·黎华|经验不限|学历不限|民营
哈尔滨|测试工程师|哈尔滨科捷信息技术有限公司|5000-8000元|哈尔滨·南岗·荣市|经验不限|学历不限|民营
哈尔滨|数据开发工程师|哈尔滨西部信科信息技术有限公司|9000-13000元|哈尔滨·南岗·和兴路|经验不限|大专|民营
哈尔滨|全栈程序员|哈尔滨中真科技有限公司|7000-12000元|哈尔滨·道外·黎华|经验不限|大专|民营
哈尔滨|测试工程师|青达低碳绿氢产业技术研究院(青岛)有限公司|6000-8000元|哈尔滨·道里·工农|1-3年|本科|民营
哈尔滨|数据分析师|哈尔滨西部信科信息技术有限公司|8000-12000元|哈尔滨·南岗·和兴路|经验不限|大专|民营
哈尔滨|UE软件开发工程师|江淮前沿技术协同创新中心|面议|哈尔滨·香坊·王兆|经验不限|本科|民营
哈尔滨|数据开发工程师（免费班车）|深圳极联信息技术股份有限公司|6000-8000元|哈尔滨·道里·新发镇|5-10年|大专|民营
哈尔滨|数据分析助理|哈尔滨西部信科信息技术有限公司|7000-10000元|哈尔滨·道里·斯大林|经验不限|大专|民营
哈尔滨|数据分析师|黑龙江大北农食品科技集团有限公司|1.5-3万|哈尔滨·松北·松祥|1-3年|本科|民营
哈尔滨|机器视觉工程师|黑龙江天有为电子股份有限公司|7000-12000元|哈尔滨·香坊·幸福镇|1-3年|本科|民营
哈尔滨|数据开发工程师|黑龙江瑞兴科技股份有限公司|1-1.2万|哈尔滨·香坊·香坊大街|1-3年|硕士|民营
哈尔滨|嵌入式软件开发工程师|哈尔滨工程大学|8000-15000元|哈尔滨·南岗·燎原|经验不限|本科|民营
哈尔滨|java全栈工程师|烽华(黑龙江)数字科技有限公司|7000-8000元|哈尔滨·松北·松北街道|5-10年|大专|民营
哈尔滨|算法工程师/人工智能工程师|哈尔滨凯纳科技股份有限公司|8000-10000元|哈尔滨·松北·松北街道|经验不限|硕士|民营
哈尔滨|【2026届校招】高级图像算法工程师|哈尔滨市科佳通用机电股份有限公司|2-4万|哈尔滨·香坊·朝阳|经验不限|博士|民营
哈尔滨|机器视觉工程师|哈工领智产教融合(哈尔滨)科技有限公司|8000-16000元|哈尔滨·香坊·王兆|3-5年|本科|民营
哈尔滨|数据开发工程师|上海歆宇金科信息技术有限公司|4000-6000元|哈尔滨·南岗·哈西|1-3年|本科|民营
哈尔滨|管培生软件测试|哈尔滨金泰科技开发有限公司|4000-6000元|哈尔滨·道里·康安|经验不限|本科|民营
哈尔滨|AI算法工程师|哈尔滨神州精英科技开发有限公司|8000-10000元|哈尔滨·香坊·朝阳|经验不限|本科|民营
哈尔滨|ai算法工程师|海能达|1.5-3万·14薪|哈尔滨·松北·松北街道|3-5年|本科|民营
哈尔滨|招聘助理岗运维环保测试技术工程师|北京新桐环保工程有限公司|4000-8000元|哈尔滨·五常·安家|经验不限|本科|民营
哈尔滨|三江美院软件教师|哈尔滨龙美留学服务有限公司|8000-16000元|哈尔滨·松北·松浦|3-5年|硕士|民营
哈尔滨|视觉软件开发工程师|哈尔滨灵动智能装备有限公司|1.5-3万|哈尔滨·香坊·王兆|3-5年|本科|民营
哈尔滨|操作系统工程师|哈尔滨彩网科技有限公司|6000-10000元|哈尔滨·南岗·保健路|经验不限|大专|民营
哈尔滨|数据开发工程师（初中高级）|海南诚铭运网络科技有限公司|9000-14000元|哈尔滨·香坊·和平路|经验不限|本科|民营
哈尔滨|数据算法工程师|黑龙江大成人力资源有限公司|7000-10000元|哈尔滨·香坊·进乡|5-10年|本科|民营
哈尔滨|对日开发初级技术员到项目经理的全职位招聘|株式会社ProfaceSystems|2-4万|哈尔滨·松北·松北街道|1-3年|大专|民营
哈尔滨|软件程序员|黑龙江乾邦医学检验实验室有限公司|6000-8000元|哈尔滨·南岗·保健路|3-5年|大专|民营
哈尔滨|股票分析师|哈尔滨市国通实业集团有限公司|6000-8000元|哈尔滨·道里·爱建|5-10年|本科|民营
哈尔滨|实习生(提供转正机会）|美林数据技术股份有限公司|120-150元/天|哈尔滨·松北·松北街道|经验不限|本科|民营
哈尔滨|Web前端开发工程师 (全栈/数据方向)|哈尔滨新华控制工程有限公司|6000-12000元|哈尔滨·南岗·奋斗路|3-5年|本科|民营
哈尔滨|软件开发工程师|浙江钱江机器人公司|1-2万|哈尔滨·香坊·朝阳|1-3年|本科|合资
哈尔滨|后端java开发工程师中级|哈尔滨笑脸网络科技有限公司|7000-8000元|哈尔滨·南岗·荣市|3-5年|大专|民营
哈尔滨|中高级java软件开发工程师|哈尔滨长川超声仪器科技有限公司|9000-11000元|哈尔滨·香坊·哈平路|3-5年|本科|民营
哈尔滨|网络安全运维工程师|京北方|1.4-1.7万|哈尔滨·松北·松北街道|5-10年|本科|民营
哈尔滨|运维工程师|成都博新优创科技有限公司|6000-8000元|哈尔滨·南岗·芦家|1-3年|本科|民营
